ProductKey,Product,Brand,Color,Unit_Cost_USD,Unit_Price_USD,SubcategoryKey,Subcategory,CategoryKey,Category
1912,Refrigerator 4.6CuFt E2800 Silver,Fabrikam,Silver,152.94,299.99,802,Refrigerators,8,Home Appliances
1913,Refrigerator 3.2CuFt E1600 Silver,Fabrikam,Silver,142.75,279.99,802,Refrigerators,8,Home Appliances
1914,Refrigerator 1.7CuFt E1200 Silver,Fabrikam,Silver,66.27,129.99,802,Refrigerators,8,Home Appliances
1915,Refrigerator 24.7CuFt X9800 Green,Fabrikam,Green,1060.22,3199.99,802,Refrigerators,8,Home Appliances
1916,Refrigerator 19CuFt M7600 Green,Fabrikam,Green,413.42,899.0,802,Refrigerators,8,Home Appliances
1917,Refrigerator 9.7CuFt M5600 Green,Fabrikam,Green,226.71,493.0,802,Refrigerators,8,Home Appliances
1918,Refrigerator 4.6CuFt E2800 Green,Fabrikam,Green,152.94,299.99,802,Refrigerators,8,Home Appliances
1919,Refrigerator 3.2CuFt E1600 Green,Fabrikam,Green,142.75,279.99,802,Refrigerators,8,Home Appliances
1920,Refrigerator 1.7CuFt E1200 Green,Fabrikam,Green,66.27,129.99,802,Refrigerators,8,Home Appliances
1921,Refrigerator 24.7CuFt X9800 Blue,Fabrikam,Blue,1060.22,3199.99,802,Refrigerators,8,Home Appliances
1922,Refrigerator 19CuFt M7600 Blue,Fabrikam,Blue,413.42,899.0,802,Refrigerators,8,Home Appliances
1923,Refrigerator 9.7CuFt M5600 Blue,Fabrikam,Blue,226.71,493.0,802,Refrigerators,8,Home Appliances
1924,Refrigerator 4.6CuFt E2800 Blue,Fabrikam,Blue,152.94,299.99,802,Refrigerators,8,Home Appliances
1925,Refrigerator 3.2CuFt E1600 Blue,Fabrikam,Blue,142.75,279.99,802,Refrigerators,8,Home Appliances
1926,Refrigerator 1.7CuFt E1200 Blue,Fabrikam,Blue,66.27,129.99,802,Refrigerators,8,Home Appliances
1927,Refrigerator 24.7CuFt X9800 Grey,Fabrikam,Grey,1060.22,3199.99,802,Refrigerators,8,Home Appliances
1928,Refrigerator 19CuFt M7600 Grey,Fabrikam,Grey,413.42,899.0,802,Refrigerators,8,Home Appliances
1929,Refrigerator 9.7CuFt M5600 Grey,Fabrikam,Grey,226.71,493.0,802,Refrigerators,8,Home Appliances
1930,Refrigerator 4.6CuFt E2800 Grey,Fabrikam,Grey,152.94,299.99,802,Refrigerators,8,Home Appliances
1931,Refrigerator 3.2CuFt E1600 Grey,Fabrikam,Grey,142.75,279.99,802,Refrigerators,8,Home Appliances
1932,Refrigerator 1.7CuFt E1200 Grey,Fabrikam,Grey,66.27,129.99,802,Refrigerators,8,Home Appliances
1933,Refrigerator 24.7CuFt X9800 Orange,Fabrikam,Orange,1060.22,3199.99,802,Refrigerators,8,Home Appliances
1934,Refrigerator 19CuFt M7600 Orange,Fabrikam,Orange,413.42,899.0,802,Refrigerators,8,Home Appliances
1935,Refrigerator 9.7CuFt M5600 Orange,Fabrikam,Orange,226.71,493.0,802,Refrigerators,8,Home Appliances
1936,Refrigerator 4.6CuFt E2800 Orange,Fabrikam,Orange,152.94,299.99,802,Refrigerators,8,Home Appliances
1937,Refrigerator 3.2CuFt E1600 Orange,Fabrikam,Orange,142.75,279.99,802,Refrigerators,8,Home Appliances
1938,Refrigerator 1.7CuFt E1200 Orange,Fabrikam,Orange,66.27,129.99,802,Refrigerators,8,Home Appliances
1939,Refrigerator 24.7CuFt X980 White,Litware,White,1060.22,3199.99,802,Refrigerators,8,Home Appliances
1940,Refrigerator 19CuFt M760 White,Litware,White,413.42,899.0,802,Refrigerators,8,Home Appliances
1941,Refrigerator 9.7CuFt M560 White,Litware,White,226.71,493.0,802,Refrigerators,8,Home Appliances
1942,Refrigerator 4.6CuFt E280 White,Litware,White,152.94,299.99,802,Refrigerators,8,Home Appliances
1943,Refrigerator 3.2CuFt E160 White,Litware,White,142.75,279.99,802,Refrigerators,8,Home Appliances
1944,Refrigerator 1.7CuFt E120 White,Litware,White,66.27,129.99,802,Refrigerators,8,Home Appliances
1945,Refrigerator 24.7CuFt X980 Brown,Litware,Brown,1060.22,3199.99,802,Refrigerators,8,Home Appliances
1946,Refrigerator 19CuFt M760 Brown,Litware,Brown,413.42,899.0,802,Refrigerators,8,Home Appliances
1947,Refrigerator 9.7CuFt M560 Brown,Litware,Brown,226.71,493.0,802,Refrigerators,8,Home Appliances
1948,Refrigerator 4.6CuFt E280 Brown,Litware,Brown,152.94,299.99,802,Refrigerators,8,Home Appliances
1949,Refrigerator 3.2CuFt E160 Brown,Litware,Brown,142.75,279.99,802,Refrigerators,8,Home Appliances
1950,Refrigerator 1.7CuFt E120 Brown,Litware,Brown,66.27,129.99,802,Refrigerators,8,Home Appliances
1951,Refrigerator 24.7CuFt X980 Silver,Litware,Silver,1060.22,3199.99,802,Refrigerators,8,Home Appliances
1952,Refrigerator 19CuFt M760 Silver,Litware,Silver,413.42,899.0,802,Refrigerators,8,Home Appliances
1953,Refrigerator 9.7CuFt M560 Silver,Litware,Silver,226.71,493.0,802,Refrigerators,8,Home Appliances
1954,Refrigerator 4.6CuFt E280 Silver,Litware,Silver,152.94,299.99,802,Refrigerators,8,Home Appliances
1955,Refrigerator 3.2CuFt E160 Silver,Litware,Silver,142.75,279.99,802,Refrigerators,8,Home Appliances
1956,Refrigerator 1.7CuFt E120 Silver,Litware,Silver,66.27,129.99,802,Refrigerators,8,Home Appliances
1957,Refrigerator 24.7CuFt X980 Green,Litware,Green,1060.22,3199.99,802,Refrigerators,8,Home Appliances
1958,Refrigerator 19CuFt M760 Green,Litware,Green,413.42,899.0,802,Refrigerators,8,Home Appliances
1959,Refrigerator 9.7CuFt M560 Green,Litware,Green,226.71,493.0,802,Refrigerators,8,Home Appliances
1960,Refrigerator 4.6CuFt E280 Green,Litware,Green,152.94,299.99,802,Refrigerators,8,Home Appliances
1961,Refrigerator 3.2CuFt E160 Green,Litware,Green,142.75,279.99,802,Refrigerators,8,Home Appliances
1962,Refrigerator 1.7CuFt E120 Green,Litware,Green,66.27,129.99,802,Refrigerators,8,Home Appliances
1963,Refrigerator 24.7CuFt X980 Blue,Litware,Blue,1060.22,3199.99,802,Refrigerators,8,Home Appliances
1964,Refrigerator 19CuFt M760 Blue,Litware,Blue,413.42,899.0,802,Refrigerators,8,Home Appliances
1965,Refrigerator 9.7CuFt M560 Blue,Litware,Blue,226.71,493.0,802,Refrigerators,8,Home Appliances
1966,Refrigerator 4.6CuFt E280 Blue,Litware,Blue,152.94,299.99,802,Refrigerators,8,Home Appliances
1967,Refrigerator 3.2CuFt E160 Blue,Litware,Blue,142.75,279.99,802,Refrigerators,8,Home Appliances
1968,Refrigerator 1.7CuFt E120 Blue,Litware,Blue,66.27,129.99,802,Refrigerators,8,Home Appliances
1969,Refrigerator 24.7CuFt X980 Grey,Litware,Grey,1060.22,3199.99,802,Refrigerators,8,Home Appliances
1970,Refrigerator 19CuFt M760 Grey,Litware,Grey,413.42,899.0,802,Refrigerators,8,Home Appliances
1971,Refrigerator 9.7CuFt M560 Grey,Litware,Grey,226.71,493.0,802,Refrigerators,8,Home Appliances
1972,Refrigerator 4.6CuFt E280 Grey,Litware,Grey,152.94,299.99,802,Refrigerators,8,Home Appliances
1973,Refrigerator 3.2CuFt E160 Grey,Litware,Grey,142.75,279.99,802,Refrigerators,8,Home Appliances
1974,Refrigerator 1.7CuFt E120 Grey,Litware,Grey,66.27,129.99,802,Refrigerators,8,Home Appliances
1975,Refrigerator L1200 Orange,Litware,Orange,1060.22,3199.99,802,Refrigerators,8,Home Appliances
1976,Refrigerator 19CuFt M760 Orange,Litware,Orange,413.42,899.0,802,Refrigerators,8,Home Appliances
1977,Refrigerator 9.7CuFt M560 Orange,Litware,Orange,226.71,493.0,802,Refrigerators,8,Home Appliances
1978,Refrigerator 4.6CuFt E280 Orange,Litware,Orange,152.94,299.99,802,Refrigerators,8,Home Appliances
1979,Refrigerator 3.2CuFt E160 Orange,Litware,Orange,142.75,279.99,802,Refrigerators,8,Home Appliances
1980,Refrigerator 1.7CuFt E120 Orange,Litware,Orange,66.27,129.99,802,Refrigerators,8,Home Appliances
1981,Refrigerator 19CuFt M760 Red,Litware,Red,413.42,899.0,802,Refrigerators,8,Home Appliances
1982,Refrigerator 9.7CuFt M560 Red,Litware,Red,226.71,493.0,802,Refrigerators,8,Home Appliances
1983,Microwave 1.5CuFt X1100 White,Fabrikam,White,220.64,665.94,803,Microwaves,8,Home Appliances
1984,Microwave 2.2CuFt M1250 White,Fabrikam,White,91.97,199.99,803,Microwaves,8,Home Appliances
1985,Microwave 1.6CuFt M1250 White,Fabrikam,White,82.77,179.99,803,Microwaves,8,Home Appliances
1986,Microwave 1.0CuFt E1100 White,Fabrikam,White,71.37,139.99,803,Microwaves,8,Home Appliances
1987,Microwave 0.9CuFt E0900 White,Fabrikam,White,50.98,99.99,803,Microwaves,8,Home Appliances
1988,Microwave 0.8CuFt E0800 White,Fabrikam,White,48.43,94.99,803,Microwaves,8,Home Appliances
1989,Microwave 1.5CuFt X1100 Silver,Fabrikam,Silver,220.64,665.94,803,Microwaves,8,Home Appliances
1990,Microwave 2.2CuFt M1250 Silver,Fabrikam,Silver,91.97,199.99,803,Microwaves,8,Home Appliances
1991,Microwave 1.6CuFt M1250 Silver,Fabrikam,Silver,82.77,179.99,803,Microwaves,8,Home Appliances
1992,Microwave 1.0CuFt E1100 Silver,Fabrikam,Silver,71.37,139.99,803,Microwaves,8,Home Appliances
1993,Microwave 0.9CuFt E0900 Silver,Fabrikam,Silver,50.98,99.99,803,Microwaves,8,Home Appliances
1994,Microwave 0.8CuFt E0800 Silver,Fabrikam,Silver,48.43,94.99,803,Microwaves,8,Home Appliances
1995,Microwave 1.5CuFt X1100 Grey,Fabrikam,Grey,220.64,665.94,803,Microwaves,8,Home Appliances
1996,Microwave 2.2CuFt M1250 Grey,Fabrikam,Grey,91.97,199.99,803,Microwaves,8,Home Appliances
1997,Microwave 1.6CuFt M1250 Grey,Fabrikam,Grey,82.77,179.99,803,Microwaves,8,Home Appliances
1998,Microwave 1.0CuFt E1100 Grey,Fabrikam,Grey,71.37,139.99,803,Microwaves,8,Home Appliances
1999,Microwave 0.9CuFt E0900 Grey,Fabrikam,Grey,50.98,99.99,803,Microwaves,8,Home Appliances
2000,Microwave 0.8CuFt E0800 Grey,Fabrikam,Grey,48.43,94.99,803,Microwaves,8,Home Appliances
2001,Microwave 1.5CuFt X1100 Red,Fabrikam,Red,220.64,665.94,803,Microwaves,8,Home Appliances
2002,Microwave 2.2CuFt M1250 Red,Fabrikam,Red,91.97,199.99,803,Microwaves,8,Home Appliances
2003,Microwave 1.6CuFt M1250 Red,Fabrikam,Red,82.77,179.99,803,Microwaves,8,Home Appliances
2004,Microwave 1.0CuFt E1100 Red,Fabrikam,Red,71.37,139.99,803,Microwaves,8,Home Appliances
2005,Microwave 0.9CuFt E0900 Red,Fabrikam,Red,50.98,99.99,803,Microwaves,8,Home Appliances
2006,Microwave 0.8CuFt E0800 Red,Fabrikam,Red,48.43,94.99,803,Microwaves,8,Home Appliances
2007,Microwave 1.5CuFt X1100 Black,Fabrikam,Black,220.64,665.94,803,Microwaves,8,Home Appliances
2008,Microwave 2.2CuFt M1250 Black,Fabrikam,Black,91.97,199.99,803,Microwaves,8,Home Appliances
2009,Microwave 1.6CuFt M1250 Black,Fabrikam,Black,82.77,179.99,803,Microwaves,8,Home Appliances
2010,Microwave 1.0CuFt E1100 Black,Fabrikam,Black,71.37,139.99,803,Microwaves,8,Home Appliances
2011,Microwave 0.9CuFt E0900 Black,Fabrikam,Black,50.98,99.99,803,Microwaves,8,Home Appliances
2012,Microwave 0.8CuFt E0800 Black,Fabrikam,Black,48.43,94.99,803,Microwaves,8,Home Appliances
2013,Microwave 1.5CuFt X1100 Blue,Fabrikam,Blue,220.64,665.94,803,Microwaves,8,Home Appliances
2014,Microwave 2.2CuFt M1250 Blue,Fabrikam,Blue,91.97,199.99,803,Microwaves,8,Home Appliances
2015,Microwave 1.6CuFt M1250 Blue,Fabrikam,Blue,82.77,179.99,803,Microwaves,8,Home Appliances
2016,Microwave 1.0CuFt E1100 Blue,Fabrikam,Blue,71.37,139.99,803,Microwaves,8,Home Appliances
2017,Microwave 0.9CuFt E0900 Blue,Fabrikam,Blue,50.98,99.99,803,Microwaves,8,Home Appliances
2018,Microwave 0.8CuFt E0800 Blue,Fabrikam,Blue,48.43,94.99,803,Microwaves,8,Home Appliances
2019,Microwave 1.5CuFt X110 White,Litware,White,220.64,665.94,803,Microwaves,8,Home Appliances
2020,Microwave 2.2CuFt M125 White,Litware,White,91.97,199.99,803,Microwaves,8,Home Appliances
2021,Microwave 1.6CuFt M125 White,Litware,White,82.77,179.99,803,Microwaves,8,Home Appliances
2022,Microwave 1.0CuFt E110 White,Litware,White,71.37,139.99,803,Microwaves,8,Home Appliances
2023,Microwave 0.9CuFt E090 White,Litware,White,50.98,99.99,803,Microwaves,8,Home Appliances
2024,Microwave 0.8CuFt E080 White,Litware,White,48.43,94.99,803,Microwaves,8,Home Appliances
2025,Microwave 1.5CuFt X110 Silver,Litware,Silver,220.64,665.94,803,Microwaves,8,Home Appliances
2026,Microwave 2.2CuFt M125 Silver,Litware,Silver,91.97,199.99,803,Microwaves,8,Home Appliances
2027,Microwave 1.6CuFt M125 Silver,Litware,Silver,82.77,179.99,803,Microwaves,8,Home Appliances
2028,Microwave 1.0CuFt E110 Silver,Litware,Silver,71.37,139.99,803,Microwaves,8,Home Appliances
2029,Microwave 0.9CuFt E090 Silver,Litware,Silver,50.98,99.99,803,Microwaves,8,Home Appliances
2030,Microwave 0.8CuFt E080 Silver,Litware,Silver,48.43,94.99,803,Microwaves,8,Home Appliances
2031,Microwave 1.5CuFt X110 Grey,Litware,Grey,220.64,665.94,803,Microwaves,8,Home Appliances
2032,Microwave 2.2CuFt M125 Grey,Litware,Grey,91.97,199.99,803,Microwaves,8,Home Appliances
2033,Microwave 1.6CuFt M125 Grey,Litware,Grey,82.77,179.99,803,Microwaves,8,Home Appliances
2034,Microwave 1.0CuFt E110 Grey,Litware,Grey,71.37,139.99,803,Microwaves,8,Home Appliances
2035,Microwave 0.9CuFt E090 Grey,Litware,Grey,50.98,99.99,803,Microwaves,8,Home Appliances
2036,Microwave 0.8CuFt E080 Grey,Litware,Grey,48.43,94.99,803,Microwaves,8,Home Appliances
2037,Microwave 1.5CuFt X110 Red,Litware,Red,220.64,665.94,803,Microwaves,8,Home Appliances
2038,Microwave 2.2CuFt M125 Red,Litware,Red,91.97,199.99,803,Microwaves,8,Home Appliances
2039,Microwave 1.6CuFt M125 Red,Litware,Red,82.77,179.99,803,Microwaves,8,Home Appliances
2040,Microwave 1.0CuFt E110 Red,Litware,Red,71.37,139.99,803,Microwaves,8,Home Appliances
2041,Microwave 0.9CuFt E090 Red,Litware,Red,50.98,99.99,803,Microwaves,8,Home Appliances
2042,Microwave 0.8CuFt E080 Red,Litware,Red,48.43,94.99,803,Microwaves,8,Home Appliances
2043,Microwave 1.5CuFt X110 Black,Litware,Black,220.64,665.94,803,Microwaves,8,Home Appliances
2044,Microwave 2.2CuFt M125 Black,Litware,Black,91.97,199.99,803,Microwaves,8,Home Appliances
2045,Microwave 1.6CuFt M125 Black,Litware,Black,82.77,179.99,803,Microwaves,8,Home Appliances
2046,Microwave 1.0CuFt E110 Black,Litware,Black,71.37,139.99,803,Microwaves,8,Home Appliances
2047,Microwave 0.9CuFt E090 Black,Litware,Black,50.98,99.99,803,Microwaves,8,Home Appliances
2048,Microwave 0.8CuFt E080 Black,Litware,Black,48.43,94.99,803,Microwaves,8,Home Appliances
2049,Microwave 1.5CuFt X110 Blue,Litware,Blue,220.64,665.94,803,Microwaves,8,Home Appliances
2050,Microwave 2.2CuFt M125 Blue,Litware,Blue,91.97,199.99,803,Microwaves,8,Home Appliances
2051,Microwave 1.6CuFt M125 Blue,Litware,Blue,82.77,179.99,803,Microwaves,8,Home Appliances
2052,Microwave 1.0CuFt E110 Blue,Litware,Blue,71.37,139.99,803,Microwaves,8,Home Appliances
2053,Microwave 0.9CuFt E090 Blue,Litware,Blue,50.98,99.99,803,Microwaves,8,Home Appliances
2054,Microwave 0.8CuFt E080 Blue,Litware,Blue,48.43,94.99,803,Microwaves,8,Home Appliances
2055,Microwave 1.5CuFt X0110 White,Contoso,White,220.64,665.94,803,Microwaves,8,Home Appliances
2056,Microwave 2.2CuFt M0125 White,Contoso,White,91.97,199.99,803,Microwaves,8,Home Appliances
2057,Microwave 1.6CuFt M0125 White,Contoso,White,82.77,179.99,803,Microwaves,8,Home Appliances
2058,Microwave 1.0CuFt E0110 White,Contoso,White,71.37,139.99,803,Microwaves,8,Home Appliances
2059,Microwave 0.9CuFt E0090 White,Contoso,White,50.98,99.99,803,Microwaves,8,Home Appliances
2060,Microwave 0.8CuFt E0080 White,Contoso,White,48.43,94.99,803,Microwaves,8,Home Appliances
2061,Microwave 1.5CuFt X0110 Silver,Contoso,Silver,220.64,665.94,803,Microwaves,8,Home Appliances
2062,Microwave 2.2CuFt M0125 Silver,Contoso,Silver,91.97,199.99,803,Microwaves,8,Home Appliances
2063,Microwave 1.6CuFt M0125 Silver,Contoso,Silver,82.77,179.99,803,Microwaves,8,Home Appliances
2064,Microwave 1.0CuFt E0110 Silver,Contoso,Silver,71.37,139.99,803,Microwaves,8,Home Appliances
2065,Microwave 0.9CuFt E0090 Silver,Contoso,Silver,50.98,99.99,803,Microwaves,8,Home Appliances
2066,Microwave 0.8CuFt E0080 Silver,Contoso,Silver,48.43,94.99,803,Microwaves,8,Home Appliances
2067,Microwave 1.5CuFt X0110 Grey,Contoso,Grey,220.64,665.94,803,Microwaves,8,Home Appliances
2068,Microwave 2.2CuFt M0125 Grey,Contoso,Grey,91.97,199.99,803,Microwaves,8,Home Appliances
2069,Microwave 2.2CuFt M0126 Grey,Contoso,Grey,82.77,179.99,803,Microwaves,8,Home Appliances
2070,Microwave 1.0CuFt E0110 Grey,Contoso,Grey,71.37,139.99,803,Microwaves,8,Home Appliances
2071,Microwave 0.9CuFt E0090 Grey,Contoso,Grey,50.98,99.99,803,Microwaves,8,Home Appliances
2072,Microwave 0.8CuFt E0080 Grey,Contoso,Grey,48.43,94.99,803,Microwaves,8,Home Appliances
2073,Microwave 1.5CuFt X0110 Red,Contoso,Red,220.64,665.94,803,Microwaves,8,Home Appliances
2074,Microwave 2.2CuFt M0125 Red,Contoso,Red,91.97,199.99,803,Microwaves,8,Home Appliances
2075,Microwave 1.6CuFt M0125 Red,Contoso,Red,82.77,179.99,803,Microwaves,8,Home Appliances
2076,Microwave 1.0CuFt E0110 Red,Contoso,Red,71.37,139.99,803,Microwaves,8,Home Appliances
2077,Microwave 0.9CuFt E0090 Red,Contoso,Red,50.98,99.99,803,Microwaves,8,Home Appliances
2078,Microwave 0.8CuFt E0080 Red,Contoso,Red,48.43,94.99,803,Microwaves,8,Home Appliances
2079,Microwave 1.5CuFt X0110 Black,Contoso,Black,220.64,665.94,803,Microwaves,8,Home Appliances
2080,Microwave 2.2CuFt M0125 Black,Contoso,Black,91.97,199.99,803,Microwaves,8,Home Appliances
2081,Microwave 1.6CuFt M0125 Black,Contoso,Black,82.77,179.99,803,Microwaves,8,Home Appliances
2082,Microwave 1.0CuFt E0110 Black,Contoso,Black,71.37,139.99,803,Microwaves,8,Home Appliances
2083,Microwave 0.9CuFt E0090 Black,Contoso,Black,50.98,99.99,803,Microwaves,8,Home Appliances
2084,Microwave 0.8CuFt E0080 Black,Contoso,Black,48.43,94.99,803,Microwaves,8,Home Appliances
2085,Water Heater 7.2GPM X1800 White,Contoso,White,488.7,1475.0,804,Water Heaters,8,Home Appliances
2086,Water Heater 4.3GPM M1250 White,Contoso,White,403.53,877.5,804,Water Heaters,8,Home Appliances
2087,Water Heater 4.0GPM M1250 White,Contoso,White,363.75,791.0,804,Water Heaters,8,Home Appliances
2088,Water Heater 2.6GPM E0900 White,Contoso,White,258.99,508.0,804,Water Heaters,8,Home Appliances
2089,Water Heater 1.5GPM E0800 White,Contoso,White,131.28,257.5,804,Water Heaters,8,Home Appliances
2090,Water Heater 7.2GPM X1800 Blue,Contoso,Blue,488.7,1475.0,804,Water Heaters,8,Home Appliances
2091,Water Heater 4.3GPM M1250 Blue,Contoso,Blue,403.53,877.5,804,Water Heaters,8,Home Appliances
2092,Water Heater 4.0GPM M1250 Blue,Contoso,Blue,363.75,791.0,804,Water Heaters,8,Home Appliances
2093,Water Heater 2.6GPM E0900 Blue,Contoso,Blue,258.99,508.0,804,Water Heaters,8,Home Appliances
2094,Water Heater 1.5GPM E0800 Blue,Contoso,Blue,131.28,257.5,804,Water Heaters,8,Home Appliances
2095,Water Heater 7.2GPM X1800 Green,Contoso,Green,488.7,1475.0,804,Water Heaters,8,Home Appliances
2096,Water Heater 4.3GPM M1250 Green,Contoso,Green,403.53,877.5,804,Water Heaters,8,Home Appliances
2097,Water Heater 4.0GPM M1250 Green,Contoso,Green,363.75,791.0,804,Water Heaters,8,Home Appliances
2098,Water Heater 2.6GPM E0900 Green,Contoso,Green,258.99,508.0,804,Water Heaters,8,Home Appliances
2099,Water Heater 1.5GPM E0800 Green,Contoso,Green,131.28,257.5,804,Water Heaters,8,Home Appliances
2100,Water Heater 7.2GPM X1800 Silver,Contoso,Silver,488.7,1475.0,804,Water Heaters,8,Home Appliances
2101,Water Heater 4.3GPM M1250 Silver,Contoso,Silver,403.53,877.5,804,Water Heaters,8,Home Appliances
2102,Water Heater 4.0GPM M1250 Silver,Contoso,Silver,363.75,791.0,804,Water Heaters,8,Home Appliances
2103,Water Heater 2.6GPM E0900 Silver,Contoso,Silver,258.99,508.0,804,Water Heaters,8,Home Appliances
2104,Water Heater 1.5GPM E0800 Silver,Contoso,Silver,131.28,257.5,804,Water Heaters,8,Home Appliances
2105,Water Heater 7.2GPM X1800 Grey,Contoso,Grey,488.7,1475.0,804,Water Heaters,8,Home Appliances
2106,Water Heater 4.3GPM M1250 Grey,Contoso,Grey,403.53,877.5,804,Water Heaters,8,Home Appliances
2107,Water Heater 4.0GPM M1250 Grey,Contoso,Grey,363.75,791.0,804,Water Heaters,8,Home Appliances
2108,Water Heater 2.6GPM E0900 Grey,Contoso,Grey,258.99,508.0,804,Water Heaters,8,Home Appliances
2109,Water Heater 1.5GPM E0800 Grey,Contoso,Grey,131.28,257.5,804,Water Heaters,8,Home Appliances
2110,Water Heater 7.2GPM X1800 Red,Contoso,Red,488.7,1475.0,804,Water Heaters,8,Home Appliances
2111,Water Heater 4.3GPM M1250 Red,Contoso,Red,403.53,877.5,804,Water Heaters,8,Home Appliances
2112,Water Heater 4.0GPM M1250 Red,Contoso,Red,363.75,791.0,804,Water Heaters,8,Home Appliances
2113,Water Heater 2.6GPM E0900 Red,Contoso,Red,258.99,508.0,804,Water Heaters,8,Home Appliances
2114,Water Heater 1.5GPM E0800 Red,Contoso,Red,131.28,257.5,804,Water Heaters,8,Home Appliances
2115,Water Heater 4.3GPM M1250 Yellow,Contoso,Yellow,403.53,877.5,804,Water Heaters,8,Home Appliances
2116,Coffee Maker Super-Auto 12C X1250 Black,Contoso,Black,546.68,1650.0,805,Coffee Machines,8,Home Appliances
2117,Coffee Maker Auto 10C M1000 Black,Contoso,Black,343.05,745.99,805,Coffee Machines,8,Home Appliances
2118,Coffee Maker 12C M1000 Black,Contoso,Black,204.64,445.0,805,Coffee Machines,8,Home Appliances
2119,Coffee Maker Auto 5C E0900 Black,Contoso,Black,83.1,163.0,805,Coffee Machines,8,Home Appliances
2120,Coffee Maker 5C E0900 Black,Contoso,Black,75.96,149.0,805,Coffee Machines,8,Home Appliances
2121,Coffee Maker 4C E0800 Black,Contoso,Black,66.23,129.9,805,Coffee Machines,8,Home Appliances
2122,Coffee Maker Super-Auto 12C X1250 Silver,Contoso,Silver,546.68,1650.0,805,Coffee Machines,8,Home Appliances
2123,Coffee Maker Auto 10C M1000 Silver,Contoso,Silver,343.05,745.99,805,Coffee Machines,8,Home Appliances
2124,Coffee Maker 12C M1000 Silver,Contoso,Silver,204.64,445.0,805,Coffee Machines,8,Home Appliances
2125,Coffee Maker Auto 5C E0900 Silver,Contoso,Silver,83.1,163.0,805,Coffee Machines,8,Home Appliances
2126,Coffee Maker 5C E0900 Silver,Contoso,Silver,75.96,149.0,805,Coffee Machines,8,Home Appliances
2127,Coffee Maker 4C E0800 Silver,Contoso,Silver,66.23,129.9,805,Coffee Machines,8,Home Appliances
2128,Coffee Maker Super-Auto 12C X1250 White,Contoso,White,546.68,1650.0,805,Coffee Machines,8,Home Appliances
2129,Coffee Maker Auto 10C M1000 White,Contoso,White,343.05,745.99,805,Coffee Machines,8,Home Appliances
2130,Coffee Maker 12C M1000 White,Contoso,White,204.64,445.0,805,Coffee Machines,8,Home Appliances
2131,Coffee Maker Auto 5C E0900 White,Contoso,White,83.1,163.0,805,Coffee Machines,8,Home Appliances
2132,Coffee Maker 5C E0900 White,Contoso,White,75.96,149.0,805,Coffee Machines,8,Home Appliances
2133,Coffee Maker 4C E0800 White,Contoso,White,66.23,129.9,805,Coffee Machines,8,Home Appliances
2134,Coffee Maker Super-Auto 12C X1250 Grey,Contoso,Grey,546.68,1650.0,805,Coffee Machines,8,Home Appliances
2135,Coffee Maker Auto 10C M1000 Grey,Contoso,Grey,343.05,745.99,805,Coffee Machines,8,Home Appliances
2136,Coffee Maker 12C M1000 Grey,Contoso,Grey,204.64,445.0,805,Coffee Machines,8,Home Appliances
2137,Coffee Maker Auto 5C E0900 Grey,Contoso,Grey,83.1,163.0,805,Coffee Machines,8,Home Appliances
2138,Coffee Maker 5C E0900 Grey,Contoso,Grey,75.96,149.0,805,Coffee Machines,8,Home Appliances
2139,Coffee Maker 4C E0800 Grey,Contoso,Grey,66.23,129.9,805,Coffee Machines,8,Home Appliances
2140,Coffee Maker Super-Auto 12C X125 Black,Adventure Works,Black,546.68,1650.0,805,Coffee Machines,8,Home Appliances
2141,Coffee Maker Auto 10C M100 Black,Adventure Works,Black,343.05,745.99,805,Coffee Machines,8,Home Appliances
2142,Coffee Maker 12C M100 Black,Adventure Works,Black,204.64,445.0,805,Coffee Machines,8,Home Appliances
2143,Coffee Maker Auto 5C E090 Black,Adventure Works,Black,83.1,163.0,805,Coffee Machines,8,Home Appliances
2144,Coffee Maker 5C E090 Black,Adventure Works,Black,75.96,149.0,805,Coffee Machines,8,Home Appliances
2145,Coffee Maker 4C E080 Black,Adventure Works,Black,66.23,129.9,805,Coffee Machines,8,Home Appliances
2146,Coffee Maker Super-Auto 12C X125 Silver,Adventure Works,Silver,546.68,1650.0,805,Coffee Machines,8,Home Appliances
2147,Coffee Maker Auto 10C M100 Silver,Adventure Works,Silver,343.05,745.99,805,Coffee Machines,8,Home Appliances
2148,Coffee Maker 12C M100 Silver,Adventure Works,Silver,204.64,445.0,805,Coffee Machines,8,Home Appliances
2149,Coffee Maker Auto 5C E090 Silver,Adventure Works,Silver,83.1,163.0,805,Coffee Machines,8,Home Appliances
2150,Coffee Maker 5C E090 Silver,Adventure Works,Silver,75.96,149.0,805,Coffee Machines,8,Home Appliances
2151,Coffee Maker 4C E080 Silver,Adventure Works,Silver,66.23,129.9,805,Coffee Machines,8,Home Appliances
2152,Coffee Maker Super-Auto 12C X125 White,Adventure Works,White,546.68,1650.0,805,Coffee Machines,8,Home Appliances
2153,Coffee Maker Auto 10C M100 White,Adventure Works,White,343.05,745.99,805,Coffee Machines,8,Home Appliances
2154,Coffee Maker 12C M100 White,Adventure Works,White,204.64,445.0,805,Coffee Machines,8,Home Appliances
2155,Coffee Maker Auto 5C E090 White,Adventure Works,White,83.1,163.0,805,Coffee Machines,8,Home Appliances
